Date,PNL,STD_A,STD_B,STD_C,STD_D,STD_E,STD_F,STD_G,STD_Sum,STD_Total,STD_Diff,Open_Vol,Perc_Change_Vol,Perc_Change_Price,Volume,Open_Int,Range,High_Diff,High_Vol,High_PC_Price,High_PC_Vol
2022-09-01,-63461.0,83588.36518592921,30231.14481390033,5239.878969075244,1466.0998977307172,18531.616305515945,3787.486446807018,105039.97141009993,247884.5630290584,161356.64062753925,86527.92240151914,53.16,3.44,2.68,699511.0,1465529.0,2.8200000000000074,0,1,1,1
2022-08-31,-174265.0,72770.04038577892,154576.35151340373,4088.6630324790126,686.9975071722235,10037.643736571104,5958.479858629265,90919.4018106632,339037.57784469746,208002.66269238995,131034.91515230751,52.0,4.76,1.42,742965.0,1467964.0,2.9399999999999977,1,1,0,1
2022-08-30,88308.0,109260.58718735632,36540.16217324191,3154.168010590862,3961.2118516542296,20051.800077649565,17678.872492814564,87022.96893715563,277669.7707304631,184072.02526298375,93597.74546747934,51.45,4.21,3.61,865906.0,1470207.0,4.269999999999996,0,1,1,1
2022-08-29,-141422.0,81904.15298116971,33258.985041038875,1263.822595379837,1500.6794763078994,10732.185485233907,14666.837111836612,121320.40527216232,264647.06796312914,167611.39636507063,97035.67159805851,45.1,1.38,2.65,599407.0,1478363.0,3.0200000000000102,0,0,1,0
2022-08-26,-277794.0,99836.31280672568,31291.449768631304,3105.780353738471,2707.8892375030096,24934.408532324745,5918.291386241858,118974.63825768276,286768.7703428478,170777.1637168884,115991.6066259594,48.62,3.49,0.43,660774.0,1469803.0,2.6200000000000045,1,0,0,1
2022-08-25,-350980.0,121037.79602702864,35515.35714007016,4351.743298573248,774.2564317647068,16617.507157763885,5490.336538743436,106750.0756447204,290537.0722386645,173010.9136875017,117526.15855116278,50.96,0.93,2.17,660380.0,1479043.0,2.8100000000000023,1,1,1,0
2022-08-24,-339631.0,119670.00333663526,35339.45785102675,4384.652740051161,165.07902676717265,12770.513038522024,3825.080490229645,104569.81784685438,280724.6043300864,188151.6871257572,92572.91720432919,51.86,2.07,0.58,739927.0,1493474.0,1.6800000000000068,0,1,0,0
2022-08-23,-26807.0,103082.76384175144,34044.571645427684,2597.3128261073707,432.38902170747815,15530.686543737347,4165.123794321534,104116.4263972588,263969.2740703116,173417.02744206565,90552.24662824598,53.89,6.5,2.53,670057.0,1501036.0,2.5,0,1,1,1
2022-08-22,-736932.0,117765.42541618289,46120.6372737775,3281.2700275052653,2917.021670399064,26297.89294799512,5998.897013937119,103871.0418649355,306252.1862147324,193862.21814911865,112389.96806561376,53.67,0.6,0.09,743157.0,1489054.0,3.460000000000008,1,1,0,0
2022-08-19,-198104.0,121797.69985956482,46436.11562439069,4339.32212400254,559.3052781290444,14701.480510934323,4024.9360559219713,106438.55794447834,298297.41739742167,211990.549672644,86306.86772477766,52.53,6.18,0.7,630755.0,1509401.0,2.960000000000008,0,1,0,1
2022-08-18,-244927.0,113843.72082334611,47406.42694320175,4431.844718465333,1108.1444707915894,19149.351735750868,13442.913755165604,92950.79318503784,292333.19563175907,183282.33401090748,109050.86162085159,51.68,8.03,1.64,661060.0,1527828.0,2.660000000000011,1,1,1,1
2022-08-17,277579.0,123135.136847626,36988.80303378945,5370.751827255963,715.230583776165,23515.528169306977,8494.295388182121,100117.26998179375,298337.01583173044,189761.54059005936,108575.47524167108,52.32,2.59,1.26,666630.0,1530516.0,2.3400000000000034,1,1,0,0
2022-08-16,-20186.0,146314.90690654822,33602.47607786674,4181.56882291617,904.1458350499014,7571.247100114351,6186.806956040906,116945.4241741906,315706.57587272685,209314.2454484224,106392.33042430444,51.2,7.76,2.14,881087.0,1557349.0,3.3800000000000097,1,1,1,1
2022-08-15,-58976.0,126125.9401090436,32819.53645250945,5663.155712495264,1377.1238052963824,16732.819718653824,7891.852712247736,143015.90377793196,333626.33228817827,212599.2975919764,121027.03469620185,57.57,5.98,1.82,697812.0,1565272.0,3.8400000000000034,1,1,1,1
2022-08-12,52052.0,122502.74999292476,32437.07326276908,6251.862985025602,1212.0550403037846,24995.3213403005,7479.8758376714595,147386.35574375905,342265.2942027542,212885.3672322489,129379.92697050533,44.83,3.02,1.37,681527.0,1573961.0,2.3700000000000045,1,0,0,1
2022-08-11,-63372.0,124677.11438165534,33436.443602970576,9234.514040088448,37.8346038149348,22841.710664635382,6630.909847717316,125033.965576281,321892.492717163,216814.19118093228,105078.30153623072,46.51,2.56,1.8,926881.0,1572133.0,2.4399999999999977,1,0,1,0
2022-08-10,200412.0,122916.64876549388,34911.62277305812,7089.785885394669,1364.143889136179,8974.666803431948,7329.114997551393,124228.32658237134,306814.3096964376,218552.84282611284,88261.46687032477,46.36,0.71,1.89,915363.0,1566745.0,3.5600000000000023,0,0,1,0
2022-08-09,-198771.0,103139.31882936052,31353.249240766872,8731.145216465775,904.689616428517,21300.316685274764,4307.133939925971,106297.27922296737,276033.1327511897,179083.12318122576,96950.00956996394,50.32,0.37,0.18,845036.0,1570131.0,2.9299999999999926,0,1,0,0
2022-08-08,-17400.0,127765.58218383975,31880.38411277462,4466.268400229374,270.8323189152281,23754.104058061686,15969.412893507695,108974.22243202664,313080.806399355,204108.17618858576,108972.63021076925,50.54,4.84,2.55,752469.0,1565769.0,3.279999999999987,1,1,1,1
2022-08-05,204458.0,107779.83990072408,30723.84035792934,6125.147756444727,1288.667670042038,24449.51167908032,6010.74622578778,106267.37315023982,282645.1267402481,176691.86252511325,105953.26421513487,53.98,11.57,0.4,813977.0,1580980.0,2.730000000000004,1,1,0,1
2022-08-04,-21397.0,118439.78558386683,28632.85127925073,5946.871790981682,1012.2568505251526,21698.587767908048,5562.418907292751,100472.685188217,281765.4573680422,188998.94564041236,92766.51172762984,52.88,10.02,2.93,741007.0,1611717.0,4.049999999999997,0,1,1,1
2022-08-03,-10645.0,117687.11572214264,28149.367858219543,4507.448497619695,592.7512387822674,21499.41129970681,5663.835109374412,92030.86372124212,270130.79344708746,182262.00083433048,87868.79261275698,52.69,5.02,2.66,947618.0,1612365.0,4.090000000000003,0,1,1,1
2022-08-02,265381.0,94169.7816987282,28031.24479645481,3044.923892007131,140.13874018860588,23848.08852077297,9014.048260288624,94895.8691056626,253144.09501410293,157731.09106509676,95413.00394900618,53.51,5.6,1.47,800031.0,1606910.0,3.259999999999991,0,1,1,1
2022-08-01,-291172.0,131238.96040365534,29723.917478723448,2450.3652914210934,304.0503584001424,15003.243541202142,6237.2820714259615,97735.75880388878,282693.57794871693,155869.5563711877,126824.02157752923,50.69,8.18,2.97,908745.0,1616894.0,4.260000000000005,1,1,1,1
2022-07-29,227987.0,96932.2777495567,241566.147251318,4313.107301269952,505.3485782418669,24381.30159434797,12271.079652960363,101925.331459351,481894.59358704585,294087.3094884328,187807.28409861308,46.59,2.08,1.99,819434.0,1609615.0,3.3400000000000034,1,0,1,0
2022-07-27,94858.0,176690.1397826614,29852.312580051934,5757.866392091516,199.2455713791042,14909.34870154983,4352.086796404999,74987.02204982145,306748.0218739603,205651.76129195475,101096.26058200552,47.15,2.47,2.75,706712.0,1592734.0,3.6200000000000045,0,0,1,0
2022-07-26,-142760.0,211758.35331583157,28755.575580448232,4936.803178705718,1082.0993094525884,14158.031528967907,8556.459237903018,69049.25858092943,338296.5807322384,231027.1007781967,107269.47995404172,46.92,0.31,0.6,645633.0,1597451.0,2.700000000000003,1,0,0,0
2022-07-25,170863.0,123913.90485531512,27987.709264249515,4976.534930502416,301.6655294952646,24835.41150994741,4686.860061802661,69255.49807852406,255957.5842298364,160423.8044313255,95533.77979851089,48.88,0.25,2.32,632116.0,1599207.0,3.0799999999999983,0,1,1,0
2022-07-22,-659633.0,139286.25979016622,33894.91357368268,6463.304133523901,415.14419890624646,26160.905885100776,5128.730269114983,71139.88873588618,282489.146586381,198581.7715884919,83907.37499788913,49.14,6.38,1.12,711551.0,1598004.0,2.1799999999999926,0,1,0,1
2022-07-21,-384181.0,144979.8340858666,30372.735079821945,3115.721585631629,308.2223462244468,10191.2862451679,10882.908456178173,76839.40570547286,276690.1135043636,191733.7398241381,84956.37368022549,51.8,7.49,2.04,730686.0,1589365.0,3.3499999999999943,0,1,1,1
2022-07-20,-212984.0,131017.78831869471,30409.8095010883,2402.5721735131856,153.40381965088915,7449.651736072446,4687.388152490941,67979.54743156418,244100.16113307467,159809.22223923553,84290.93889383913,48.27,2.52,0.34,729975.0,1578047.0,2.1400000000000006,0,0,0,0
2022-07-19,49491.0,154231.14862578965,27001.36689549961,2164.301851500956,3422.4323976875,24969.238352504814,7523.176744152962,87835.86592407066,307147.53079120617,218772.4534422217,88375.07734898446,49.33,1.79,0.65,776197.0,1577616.0,2.8300000000000125,0,1,0,0
2022-07-18,136055.0,93412.08193019788,26013.26105010333,1415.912849839366,158.62317342007384,23480.63863459771,5369.95374109853,77231.90717396322,227082.37855322013,131942.18486288757,95140.19369033255,50.34,4.08,4.33,739986.0,1595494.0,4.890000000000001,0,1,1,1
2022-07-15,304492.0,83643.85378931659,30474.21308000185,2694.4286087194173,560.1662610834429,18105.69967868656,18676.63559071781,85580.31789163795,239735.3149001636,152499.94660535292,87235.36829481067,53.81,2.38,1.2,728469.0,1602623.0,3.069999999999993,0,1,0,0
2022-07-14,146388.0,67060.84654318902,27335.503932843927,3189.2914514551376,1653.8208006626796,23519.14786267312,5040.089157779327,96703.70975300764,224502.40950161085,130679.21107003602,93823.19843157483,52.32,2.45,1.92,1017917.0,1626811.0,4.25,0,1,1,0
2022-07-13,-128208.0,95240.51418841828,22308.6800058397,3007.453683185122,384.5446523137165,22262.66987534649,6924.691191616492,89922.60868527526,240051.16228199512,143195.00144251512,96856.16083948,53.14,4.85,1.18,843880.0,1617609.0,2.700000000000003,0,1,0,1
2022-07-12,-67285.0,89524.07170063723,26054.96777713402,7836.147285522244,437.59107951287547,17068.077282551127,6638.488227519084,87877.8947005727,235437.23805344923,139599.80920267402,95837.4288507752,52.97,2.45,6.2,961051.0,1612803.0,5.719999999999999,0,1,1,0
2022-07-11,201653.0,66587.36279264759,24511.72016330788,5822.283119374668,59.30554047835232,14023.24550733508,7915.438067316983,86247.90150292736,205167.25669338796,122400.48901797364,82766.76767541432,53.43,1.92,0.9,720793.0,1614300.0,3.450000000000003,0,1,0,0
2022-07-08,-278754.0,86852.81136617207,26375.633098635342,5864.168112619626,1247.8184467958035,18376.844492689648,30566.16793803273,72161.67885234761,241445.12230729283,129194.02937918036,112251.09292811247,53.74,1.46,2.57,685252.0,1615952.0,3.019999999999996,1,1,1,0
2022-07-07,224669.0,106820.04582009252,22561.280967348117,6636.574161329717,192.8853263423908,18790.432153202328,7537.636145719867,69515.03986814259,232053.89444217755,134361.90388649364,97691.99055568391,53.6,3.29,3.6,849981.0,1614141.0,5.049999999999997,0,1,1,1
2022-07-06,108548.0,90510.70359629892,25476.57876773387,8882.466792855788,1424.627443952396,22997.784781879163,29459.396506781766,78107.36964349865,256858.9275330006,106130.7226116354,150728.2049213652,52.87,3.92,0.82,1062505.0,1637015.0,4.930000000000007,1,1,0,1
2022-07-05,851128.0,85600.17656832728,21128.71593689351,10047.625583768207,953.3292011688368,12012.641939252087,5935.163338840432,84360.01048760231,220037.6630558527,117689.05174532632,102348.61131052638,54.91,6.5,8.83,1392662.0,1637862.0,11.210000000000008,1,1,1,1
2022-07-01,117772.0,57014.23592386432,22710.997287200546,6834.23746673627,54.81690467646604,14660.333494535002,2242.9465972087382,72380.55800335134,175898.12567757268,114267.07210259528,61631.0535749774,51.25,1.02,1.31,655876.0,1626674.0,2.9200000000000017,0,1,0,0
2022-06-30,-473256.0,60101.34265820325,398014.2752650338,2696.3404341268933,1494.8846117506043,7699.366777406457,3499.500339623768,73899.43571566271,547405.1458018075,409929.1078856591,137476.03791614843,50.82,0.68,3.76,843945.0,1630216.0,4.439999999999998,1,1,1,0
2022-06-29,-170224.0,73918.02896678224,20701.79500801542,6443.528760316227,1671.273751934138,8858.397234858932,7866.867946290091,74454.99425113799,193914.885919335,121323.602160639,72591.28375869601,49.34,4.25,1.86,677647.0,1647654.0,3.3900000000000006,0,1,1,1
2022-06-28,425426.0,82222.87878284007,19033.22020758808,5870.4954704785305,1119.496967859636,9434.440766182126,11971.304993155894,80236.83048508626,209888.6676731906,136914.81500742087,72973.85266576972,50.52,0.85,2.76,647825.0,1651566.0,2.9299999999999926,0,1,1,0
2022-06-27,-182453.0,49561.31261546437,20559.68764350461,7942.028301271157,496.28897094646135,17207.770484489276,2074.537631712074,76595.48223557307,174437.10788296102,98891.72831378416,75545.37956917686,52.19,0.0,1.5,571605.0,1647517.0,3.5,0,1,1,
2022-06-24,-6018.0,68604.3630617343,26505.83787350195,4194.974238164959,0.0,9834.421171956112,2261.782985987109,71797.03781968344,183198.41715102788,122636.2484365258,60562.168714502084,53.54,3.27,1.88,743564.0,1645460.0,3.9200000000000017,0,1,1,1
2022-06-23,-151647.0,49753.67579718975,19830.042800130483,7911.1501548204515,987.3778669361316,25153.100663969068,3134.584888643913,78567.92580666122,185337.857978351,105597.15321650766,79740.70476184334,54.02,0.84,3.74,761824.0,1655113.0,3.8799999999999955,0,1,1,0
2022-06-22,-268830.0,50014.07734147948,27057.311891702822,4308.960655128471,1233.5532907096188,19045.93715751536,7444.089577039115,94504.3111995473,203608.24111312217,103417.02764066993,100191.21347245225,54.52,5.22,2.44,924875.0,1649893.0,5.140000000000001,0,1,1,1
2022-06-21,320407.0,51543.98950146102,248565.596314762,4320.763254870826,1869.398706758764,4945.843559724311,20810.722464988023,95336.76573480856,427393.0795373736,281122.19978935784,146270.87974801578,53.46,5.35,0.91,784587.0,1656058.0,2.9199999999999875,1,1,0,1
2022-06-17,-127083.0,61629.90334952826,26892.118852906497,5615.81410148836,647.1368453911964,8678.603982628956,3528.4744082708166,93167.09263947178,200159.14417968589,104681.76465551752,95477.37952416837,55.31,6.31,5.23,1005808.0,1662289.0,5.969999999999999,0,1,1,1
2022-06-16,-25302.0,38773.8194692713,19919.51215791953,6395.600445345714,598.1422853170268,19290.84691269697,8153.727916109533,90796.49062787004,183928.1398145301,117453.3633689004,66474.77644562969,53.11,1.64,1.32,879150.0,1675109.0,2.9199999999999875,0,1,0,0
2022-06-15,155645.0,52452.22535372112,30995.34626154625,2973.059422056265,1469.842408104351,23452.88117674105,5947.909707918916,82282.09194261674,199573.3562727047,113463.4354808116,86109.92079189309,55.6,0.88,1.55,870055.0,1689627.0,2.4200000000000017,0,1,1,0
2022-06-14,-194962.0,53440.2630620368,20165.330245359797,3990.015095854463,1088.451905147968,10533.558848141834,3631.925415631817,86005.44304855107,178854.98762072378,129577.42398648708,49277.56363423671,50.88,1.96,1.64,962026.0,1715674.0,4.179999999999993,0,1,1,0
2022-06-13,-276993.0,67205.91875192594,25739.658288375256,3075.7473731576565,1560.2814578307518,7620.493560985775,9443.756240362012,90168.219649202,204814.07532183945,137745.41079742307,67068.66452441638,56.33,10.81,0.13,855546.0,1738130.0,3.4399999999999977,0,1,0,1
2022-06-10,-177233.0,97669.97714609932,22043.388675366477,2847.736609444128,2068.305394951484,17580.594403159615,10029.3018765348,82889.94916371223,235129.25326926805,127796.87324716346,107332.3800221046,49.47,2.17,1.04,837492.0,1744296.0,2.8900000000000006,1,1,0,0
2022-06-09,-425159.0,69217.41875057058,18695.338927673187,5753.843777433972,494.1919096188251,20427.35105436752,10646.072993246522,79373.95737157104,204608.17478448164,131497.54080645568,73110.63397802596,47.5,1.13,0.27,689661.0,1760703.0,1.3100000000000023,0,0,0,0
2022-06-08,-182140.0,85189.9458300521,23166.84580373406,1839.7128637172325,939.230065337883,12186.78959662877,2882.030083914936,83455.2047246837,209659.7589680687,140232.77587894868,69426.98308912001,49.48,3.29,2.09,768436.0,1784061.0,2.6200000000000045,0,1,1,1
2022-06-07,-255591.0,87444.98750810296,17696.381725920444,3703.86637678788,680.1670050541292,21320.843481292017,3396.327320478049,102823.9168685051,237066.4902861406,152921.79456972546,84144.69571641512,51.3,4.22,2.06,802973.0,1790618.0,2.010000000000005,0,1,1,1
2022-06-06,-284453.0,69667.82781450117,16041.872433942985,3827.4644311399848,1573.0653869980813,12267.595623120556,16335.445438367082,95950.57263572906,215663.8437637989,127834.7366752134,87829.10708858552,51.3,3.61,0.13,519159.0,1824500.0,1.6499999999999915,0,1,0,1
2022-06-03,-183779.0,71580.84106316631,17209.168210018335,2523.5058173915254,3948.406977030261,10192.780312904946,2440.145581957459,85717.49925180372,193612.34721427257,123123.60085459736,70488.7463596752,47.8,3.28,1.21,517839.0,1820899.0,3.259999999999991,0,0,0,1
2022-06-02,-277896.0,65872.587448893,18214.749522397706,4152.828386699902,318.48752911161364,17628.696336840378,4680.048531181383,88863.03504469832,199730.4327998223,140117.0416244997,59613.39117532261,49.14,2.73,1.54,799581.0,1810295.0,3.6599999999999966,0,1,1,1
2022-06-01,-439678.0,82214.19398475076,23034.90422056083,2053.3758373820674,510.88060354630574,11465.195468085023,11248.333749865333,89431.01476856778,219957.8986327581,144730.0097543737,75227.8888783844,49.82,1.36,1.08,671174.0,1802324.0,1.1299999999999955,0,1,0,0
2022-05-31,-777349.0,79210.21184213377,202131.2635429552,3685.493679694264,3156.163695670294,19014.730221725764,13838.127242345869,100664.11542994152,421700.10565446666,251541.22075916044,170158.88489530623,51.77,3.96,0.87,918603.0,1787928.0,3.6299999999999955,1,1,0,1
2022-05-27,-201139.0,81760.64315639676,19725.73458044443,3946.8335151419,325.2311379398556,13348.128116019116,3353.369022607317,111268.49895526112,233728.4384838105,167983.80343077428,65744.63505303621,46.03,4.11,0.67,437308.0,1768423.0,1.9299999999999926,0,0,0,1
2022-05-26,-46963.0,81459.46217563961,23177.94906624072,3839.964504692096,655.4417528987946,10628.384310349638,7049.698727608212,92559.4307682964,219370.33130572547,162591.68466444314,56778.646641282336,46.76,1.56,1.98,559681.0,1755569.0,2.489999999999995,0,0,1,0
2022-05-25,93052.0,94648.08056851616,16943.23605288945,5474.691795325334,204.3446395842873,11612.690777839012,6237.364480334586,87753.32537046983,222873.73368495863,169968.99656278576,52904.73712217287,47.04,0.6,0.66,399031.0,1722645.0,0.8799999999999955,0,0,0,0
2022-05-24,-8186.0,104049.85193145263,41243.5978374164,5589.284632754488,3665.693161716045,15223.988414367424,4972.700883650575,96262.71102702628,271007.8278883838,186067.8633678517,84939.96452053211,48.63,3.27,0.38,479220.0,1711863.0,2.3800000000000097,0,1,0,1
2022-05-23,24312.0,65465.43800820163,23406.803023884026,5775.328264967353,1213.682770914986,11551.042377825024,6028.590974474356,97877.7688280999,211318.65424836724,144082.22521945593,67236.42902891131,53.52,4.12,1.15,458164.0,1713012.0,1.8200000000000074,0,1,0,1
2022-05-20,-16317.0,66131.7104275495,226484.8688263376,6214.773069478516,42.67610004519891,13472.70972107376,5456.533883629217,103609.6528786993,421412.924906813,276256.7260877501,145156.1988190629,51.16,0.86,0.25,430973.0,1707194.0,1.4500000000000028,1,1,0,0
2022-05-19,168933.0,76721.30082156412,23938.144537295488,10415.838687793865,815.6093695248635,13798.794404663751,10472.100840644143,113313.74158735224,249475.53024883848,177779.62168069408,71695.9085681444,51.89,1.41,2.0,779111.0,1712368.0,3.1500000000000057,0,1,1,0
2022-05-18,101545.0,53873.99214569075,24961.34377239732,8755.438732732304,632.370236590109,9622.42638736271,6123.708506257498,98931.07994056912,202900.3597215998,143263.24219722248,59637.1175243773,50.34,3.08,2.53,790137.0,1721970.0,4.0,0,1,1,1
2022-05-17,-14121.0,63624.78899669292,25343.86469401876,8409.198308744808,1143.461615240304,21592.077999560446,7288.113429233967,116881.34086339052,244282.84590688173,171958.46877989068,72324.37712699105,51.89,2.99,1.3,739740.0,1730665.0,2.509999999999991,0,1,0,1
2022-05-16,-84953.0,59185.34128126451,20361.56003033513,2973.663575213284,541.687209999194,24830.5027969409,15322.173729754088,112695.33864443965,235910.26726794677,153697.23861904227,82213.0286489045,55.96,1.31,0.67,725075.0,1765892.0,2.780000000000001,0,1,0,0
2022-05-13,-239972.0,62320.06570627698,21281.193229782195,2025.01254737184,2524.592578221705,18106.64410641065,33399.18455200712,112620.0983961776,252276.7911162481,172969.7145264063,79307.0765898418,52.71,2.83,2.06,610648.0,1752279.0,1.8800000000000097,0,1,1,1
2022-05-12,-341096.0,63620.24912512164,25001.564932821253,2221.9474701863915,82.83411298874624,20620.303805023625,10362.481260607628,97375.07775582452,219284.4584625738,156186.6785722075,63097.779890366306,53.43,1.35,0.46,794110.0,1737758.0,2.3200000000000074,0,1,0,0
2022-05-11,-381249.0,75470.24199408674,34134.99250223581,5784.404415126356,3620.5116982208897,18818.75416189881,10829.96752809022,100967.80197661504,249626.67427627387,164486.68024804263,85139.99402823125,56.06,4.69,4.74,889954.0,1736669.0,4.859999999999999,0,1,1,1
2022-05-10,-348936.0,90291.13435767764,26214.557407185886,4622.523801106622,2846.486517678433,19162.82686390373,9341.551382198975,98662.68990357476,251141.77023332607,181430.06619446864,69711.70403885742,57.9,3.18,1.97,890471.0,1736594.0,3.009999999999991,0,1,1,1
2022-05-09,-168807.0,90013.35865889848,29995.39468319742,3897.741467810463,6179.131311497084,16680.05164594186,8514.018586441005,93440.64021546984,248720.33656925612,168684.4953464723,80035.84122278381,57.92,5.62,4.35,839167.0,1734325.0,5.269999999999996,0,1,1,1
2022-05-06,-323425.0,89938.85357460334,20692.097782633984,3683.32973057378,1826.856909860533,21523.91844198473,11826.416598372489,75816.92848807904,225308.40152610783,164179.66471273647,61128.73681337136,54.72,0.18,0.88,678952.0,1742290.0,2.1499999999999915,0,1,0,0
2022-05-05,27826.0,81854.8455680934,20729.55006350973,2019.492310500822,1715.885620546914,24911.675853430817,28298.600597851968,71026.44315734938,230556.49317128304,157054.3032020665,73502.18996921653,53.15,2.95,0.31,665513.0,1798557.0,2.8900000000000006,0,1,0,1
2022-05-04,-113375.0,95023.53411257936,24266.510356325754,1948.703447029446,2241.9362750497926,18044.05308738612,22489.2980917519,74336.24029354329,238350.27566366567,168922.4545306069,69427.82113305878,54.04,1.65,3.89,594515.0,1747914.0,3.3599999999999994,0,1,1,0
